index,date,temperatures(C),humidity(%),pressure(hPa),energy
2274,4/5/2021 18:00,16.7,33,1010.4,145.792
2275,4/5/2021 19:00,14.7,39,1011,150.528
2276,4/5/2021 20:00,13.4,42,1011.9,149.44
2277,4/5/2021 21:00,12,46,1013,149.792
2278,4/5/2021 22:00,10.9,51,1013.3,150.624
2279,4/5/2021 23:00,10.2,65,1013.2,144.768
2280,4/6/2021 0:00,9.8,73,1012.8,137.984
2281,4/6/2021 1:00,9.4,78,1013.1,133.312
2282,4/6/2021 2:00,9.1,79,1012.9,124.288
2283,4/6/2021 3:00,8.5,86,1012.2,111.808
2284,4/6/2021 4:00,8,86,1012.2,112.864
2285,4/6/2021 5:00,8,85,1012.3,113.952
2286,4/6/2021 6:00,7.7,86,1012.9,111.008
2287,4/6/2021 7:00,8.3,84,1013.3,104.992
2288,4/6/2021 8:00,8.6,85,1013.4,96.128
2289,4/6/2021 9:00,9.4,76,1013.7,96.768
2290,4/6/2021 10:00,11,68,1013.6,108.48
2291,4/6/2021 11:00,13.2,55,1013,87.936
2292,4/6/2021 12:00,15.6,41,1012.7,27.584
2293,4/6/2021 13:00,18.9,33,1011.6,21.984
2294,4/6/2021 14:00,19.4,17,1010.9,32.544
2295,4/6/2021 15:00,19.5,18,1010.8,56.416
2296,4/6/2021 16:00,18.7,25,1010.5,95.68
2297,4/6/2021 17:00,17.9,22,1010.4,119.68
2298,4/6/2021 18:00,16.6,23,1010.8,144.352
2299,4/6/2021 19:00,14.6,23,1011.5,137.952
2300,4/6/2021 20:00,13.4,29,1012,143.424
2301,4/6/2021 21:00,11.6,38,1012.8,139.328
2302,4/6/2021 22:00,11.4,42,1013.4,137.792
2303,4/6/2021 23:00,10.7,46,1013.6,137.76
2304,4/7/2021 0:00,9.9,51,1013.8,130.208
2305,4/7/2021 1:00,9.3,57,1013.9,125.76
2306,4/7/2021 2:00,8.8,62,1013.7,123.904
2307,4/7/2021 3:00,8.6,67,1013.1,117.632
2308,4/7/2021 4:00,7.9,69,1012.5,119.136
2309,4/7/2021 5:00,7.6,76,1012.4,119.104
2310,4/7/2021 6:00,6.9,80,1012.2,115.712
2311,4/7/2021 7:00,7.4,83,1012.8,105.248
2312,4/7/2021 8:00,8.8,78,1013.2,70.88
2313,4/7/2021 9:00,11,63,1013.2,40.416
2314,4/7/2021 10:00,14.6,49,1013,29.024
2315,4/7/2021 11:00,17,37,1012.5,13.12
2316,4/7/2021 12:00,19.7,27,1011.7,11.84
2317,4/7/2021 13:00,20.5,18,1010.7,10.24
2318,4/7/2021 14:00,21.9,16,1010,12.224
2319,4/7/2021 15:00,22.5,13,1009.3,41.792
2320,4/7/2021 16:00,21.8,19,1009,89.184
2321,4/7/2021 17:00,20.4,22,1009,113.536
2322,4/7/2021 18:00,18.4,20,1009.1,132.384
2323,4/7/2021 19:00,16.4,25,1009.6,136.64
2324,4/7/2021 20:00,14.9,32,1010.5,141.92
2325,4/7/2021 21:00,13.3,39,1011.2,139.04
2326,4/7/2021 22:00,12.9,42,1011.1,136.672
2327,4/7/2021 23:00,12.7,41,1011,137.216
2328,4/8/2021 0:00,12.4,43,1010.6,128.32
2329,4/8/2021 1:00,11.6,51,1010.3,119.168
2330,4/8/2021 2:00,10.6,66,1010.2,116.736
2331,4/8/2021 3:00,10.5,68,1010.1,115.456
2332,4/8/2021 4:00,9.9,67,1009.9,111.168
2333,4/8/2021 5:00,9.3,72,1010.2,112.736
2334,4/8/2021 6:00,8.6,75,1010.4,108.96
2335,4/8/2021 7:00,9.2,75,1010.9,103.168
2336,4/8/2021 8:00,10.1,66,1011.3,82.208
2337,4/8/2021 9:00,12.1,58,1011.3,42.336
2338,4/8/2021 10:00,14.2,42,1011.3,29.408
2339,4/8/2021 11:00,16.6,22,1011,15.744
2340,4/8/2021 12:00,18.2,13,1010.2,8.736
2341,4/8/2021 13:00,18.3,22,1009.9,3.488
2342,4/8/2021 14:00,17.7,15,1009.5,12.928
2343,4/8/2021 15:00,17.3,16,1009.2,47.488
2344,4/8/2021 16:00,17.5,12,1009.1,86.56
2345,4/8/2021 17:00,16.8,16,1008.9,119.68
2346,4/8/2021 18:00,15.6,25,1009.3,143.68
2347,4/8/2021 19:00,13.3,33,1009.8,143.648
2348,4/8/2021 20:00,12.4,32,1010.5,151.904
2349,4/8/2021 21:00,11.1,36,1011.3,149.568
2350,4/8/2021 22:00,10.7,34,1011.6,147.584
2351,4/8/2021 23:00,9.9,37,1011.9,140.192
2352,4/9/2021 0:00,9.9,36,1011.8,136.864
2353,4/9/2021 1:00,9.6,38,1011.8,132.896
2354,4/9/2021 2:00,9.1,41,1011.9,126.4
2355,4/9/2021 3:00,8,47,1012.1,121.76
2356,4/9/2021 4:00,8.1,50,1012.5,117.728
2357,4/9/2021 5:00,7.6,51,1012.7,116.032
2358,4/9/2021 6:00,7.4,52,1012.8,112.896
2359,4/9/2021 7:00,7.2,57,1013.5,103.392
2360,4/9/2021 8:00,8.7,55,1014.4,66.656
2361,4/9/2021 9:00,12,35,1014.9,36.768
2362,4/9/2021 10:00,14.1,30,1015.2,36.544
2363,4/9/2021 11:00,16.2,25,1015.5,24.128
2364,4/9/2021 12:00,17.5,23,1015.5,21.92
2365,4/9/2021 13:00,18.3,22,1015.1,13.088
2366,4/9/2021 14:00,20,22,1014.8,19.936
2367,4/9/2021 15:00,19.3,19,1014.2,60.608
2368,4/9/2021 16:00,20.5,20,1014,95.04
2369,4/9/2021 17:00,20.5,21,1014.3,110.944
2370,4/9/2021 18:00,17.6,30,1015,122.176
2371,4/9/2021 19:00,16,31,1016,128.992
2372,4/9/2021 20:00,14.7,54,1017.3,136.48
2373,4/9/2021 21:00,13.6,59,1018.6,137.376
2374,4/9/2021 22:00,12.7,66,1019.2,131.424
2375,4/9/2021 23:00,12,61,1019.5,127.84
2376,4/10/2021 0:00,11.3,63,1020,120.704
2377,4/10/2021 1:00,10.6,65,1020,115.296
2378,4/10/2021 2:00,10,68,1020,118.528
2379,4/10/2021 3:00,9.5,71,1020.3,111.872
2380,4/10/2021 4:00,9.3,75,1020.5,109.088
2381,4/10/2021 5:00,8.4,75,1020.7,108.768
2382,4/10/2021 6:00,8.2,77,1021.5,106.496
2383,4/10/2021 7:00,8.5,76,1022.3,90.56
2384,4/10/2021 8:00,10,71,1022.7,52.896
2385,4/10/2021 9:00,11.7,60,1023.1,20.736
2386,4/10/2021 10:00,13.8,53,1023.2,2.24
2387,4/10/2021 11:00,15.2,50,1023,0.416
2388,4/10/2021 12:00,17.1,38,1022.2,0
2389,4/10/2021 13:00,18.9,37,1021.1,0
2390,4/10/2021 14:00,18.5,32,1020.6,1.312
2391,4/10/2021 15:00,19.1,31,1020.1,19.616
2392,4/10/2021 16:00,19.3,27,1019.5,40.576
2393,4/10/2021 17:00,19.2,35,1019.6,75.104
2394,4/10/2021 18:00,17.3,42,1019.9,98.336
2395,4/10/2021 19:00,15.2,48,1020.1,119.552
2396,4/10/2021 20:00,14.4,49,1020.7,122.784
2397,4/10/2021 21:00,13.9,52,1021.6,119.392
2398,4/10/2021 22:00,13.2,56,1022.3,124.736
2399,4/10/2021 23:00,12.4,59,1022.4,125.76
2400,4/11/2021 0:00,11.6,68,1022.8,119.648
2401,4/11/2021 1:00,10.5,74,1023.3,117.664
2402,4/11/2021 2:00,10.5,74,1022.9,115.008
2403,4/11/2021 3:00,9.7,79,1022.5,111.424
2404,4/11/2021 4:00,9.1,80,1021.8,112.576
2405,4/11/2021 5:00,8.6,82,1021.7,111.904
2406,4/11/2021 6:00,9,79,1022,107.872
2407,4/11/2021 7:00,8.6,85,1022.9,89.536
2408,4/11/2021 8:00,10.4,75,1023,52.704
2409,4/11/2021 9:00,12.8,60,1023.2,17.088
2410,4/11/2021 10:00,16,47,1022.8,1.408
2411,4/11/2021 11:00,18.6,27,1022.4,0
2412,4/11/2021 12:00,19.3,18,1021.7,0
2413,4/11/2021 13:00,22,12,1020.4,0
2414,4/11/2021 14:00,21.6,10,1019.5,0.8
2415,4/11/2021 15:00,23.1,11,1018.9,7.04
2416,4/11/2021 16:00,22.3,14,1018.2,43.264
2417,4/11/2021 17:00,21.2,17,1017.7,76.768
2418,4/11/2021 18:00,19.9,19,1017.8,103.808
2419,4/11/2021 19:00,18,21,1018.1,112.64
2420,4/11/2021 20:00,16.6,24,1018.6,121.408
2421,4/11/2021 21:00,15.9,18,1019.4,121.024
2422,4/11/2021 22:00,15.3,19,1019.4,125.44
2423,4/11/2021 23:00,14.9,27,1019,120.928
2424,4/12/2021 0:00,14.8,27,1018.9,116.192
2425,4/12/2021 1:00,14.8,26,1018.2,112.736
2426,4/12/2021 2:00,13.7,34,1017.3,109.088
2427,4/12/2021 3:00,13.7,35,1016.8,102.176
2428,4/12/2021 4:00,13.3,34,1016.7,102.56
2429,4/12/2021 5:00,13.1,36,1015.5,103.776
2430,4/12/2021 6:00,13.3,37,1014.8,103.328
2431,4/12/2021 7:00,12.8,50,1014.4,98.912
2432,4/12/2021 8:00,13.4,56,1014.7,87.04
2433,4/12/2021 9:00,13.8,67,1014.1,99.232
2434,4/12/2021 10:00,13,87,1013.2,114.56
2435,4/12/2021 11:00,12.7,94,1012.3,128.224
2436,4/12/2021 12:00,13.4,95,1011.8,133.088
2437,4/12/2021 13:00,13.7,94,1010.2,145.504
2438,4/12/2021 14:00,13.6,96,1009.1,153.76
2439,4/12/2021 15:00,13.5,97,1007.9,169.056
2440,4/12/2021 16:00,13.8,96,1006.4,161.792
2441,4/12/2021 17:00,13.8,97,1005.9,164.32
2442,4/12/2021 18:00,14,98,1004.9,172.16
2443,4/12/2021 19:00,13.8,99,1004.4,159.328
2444,4/12/2021 20:00,14.5,99,1004.2,153.696
2445,4/12/2021 21:00,14.7,98,1003.8,143.584
2446,4/12/2021 22:00,14.6,99,1004.1,136.896
2447,4/12/2021 23:00,14.7,99,1003.4,132.288
2448,4/13/2021 0:00,14.5,99,1003.1,126.528
2449,4/13/2021 1:00,14.2,99,1002.7,120.192
2450,4/13/2021 2:00,12,99,1003.3,120.736
2451,4/13/2021 3:00,11.6,99,1003.6,114.08
2452,4/13/2021 4:00,11.2,99,1003.7,113.952
2453,4/13/2021 5:00,11,99,1003.8,109.664
2454,4/13/2021 6:00,10.9,99,1003.9,109.504
2455,4/13/2021 7:00,10.7,98,1004.8,102.368
2456,4/13/2021 8:00,10.7,98,1005.2,93.632
2457,4/13/2021 9:00,11.1,96,1005.8,103.968
2458,4/13/2021 10:00,10.9,97,1006.7,123.392
2459,4/13/2021 11:00,12.8,89,1007,75.008
2460,4/13/2021 12:00,13.3,79,1006.9,87.296
2461,4/13/2021 13:00,13.8,68,1007.2,52
2462,4/13/2021 14:00,13.9,62,1007.5,39.968
2463,4/13/2021 15:00,12.5,58,1007.6,56.48
2464,4/13/2021 16:00,12.5,51,1007.6,98.848
2465,4/13/2021 17:00,10.9,49,1007.6,129.184
2466,4/13/2021 18:00,9.3,52,1007.6,149.632
2467,4/13/2021 19:00,7.2,56,1008.1,152.672
2468,4/13/2021 20:00,6.3,65,1009.2,155.808
2469,4/13/2021 21:00,5.9,63,1009.7,160.48
2470,4/13/2021 22:00,5.8,65,1010.5,160.928
2471,4/13/2021 23:00,5.6,65,1011.2,152.544
2472,4/14/2021 0:00,5.6,65,1011.4,145.6
2473,4/14/2021 1:00,5.4,66,1010.9,135.168
2474,4/14/2021 2:00,5.2,66,1010.7,129.6
2475,4/14/2021 3:00,4.5,69,1010.1,122.304
2476,4/14/2021 4:00,5.3,65,1010,122.304
2477,4/14/2021 5:00,5.7,63,1010,118.208
2478,4/14/2021 6:00,5.7,64,1010.1,114.144
2479,4/14/2021 7:00,5.7,63,1010.8,105.76
2480,4/14/2021 8:00,7.2,58,1011.3,71.104
2481,4/14/2021 9:00,8.3,51,1011.9,66.976
2482,4/14/2021 10:00,10.2,37,1012.2,35.232
2483,4/14/2021 11:00,11.7,35,1012.2,21.792
2484,4/14/2021 12:00,12.5,31,1011.9,18.56
2485,4/14/2021 13:00,14.6,26,1011.1,13.952
2486,4/14/2021 14:00,14.6,20,1011,29.792
2487,4/14/2021 15:00,14.6,16,1010.6,69.728
2488,4/14/2021 16:00,14.9,16,1010.6,110.08
2489,4/14/2021 17:00,15,15,1010.6,139.072
2490,4/14/2021 18:00,13.8,16,1010.5,159.52
2491,4/14/2021 19:00,11.9,24,1010.8,148.512
2492,4/14/2021 20:00,9.9,37,1011.2,156.672
2493,4/14/2021 21:00,9,40,1012.2,150.016
2494,4/14/2021 22:00,8.1,44,1013,146.56
2495,4/14/2021 23:00,7.4,41,1012.7,146.144
2496,4/15/2021 0:00,6.9,43,1012.8,135.584
2497,4/15/2021 1:00,6.6,46,1012.6,126.496
2498,4/15/2021 2:00,5.5,53,1012.3,124.928
2499,4/15/2021 3:00,4.9,60,1012.5,117.728
2500,4/15/2021 4:00,4,69,1012.7,117.248
2501,4/15/2021 5:00,3.8,69,1012,118.816
2502,4/15/2021 6:00,4,66,1011.7,114.176
2503,4/15/2021 7:00,4.2,69,1012,107.552
2504,4/15/2021 8:00,5.5,66,1012.7,72.768
2505,4/15/2021 9:00,9.1,47,1012.5,51.712
2506,4/15/2021 10:00,13.3,23,1012.2,35.584
2507,4/15/2021 11:00,15.6,19,1011.6,20.512
2508,4/15/2021 12:00,16.7,16,1011.3,35.36
2509,4/15/2021 13:00,16.9,16,1010.5,38.048
2510,4/15/2021 14:00,16.9,16,1009.6,63.712
2511,4/15/2021 15:00,17.8,17,1008.9,97.792
2512,4/15/2021 16:00,18.9,18,1007.8,98.272
2513,4/15/2021 17:00,18.8,21,1007.7,125.792
2514,4/15/2021 18:00,17.6,18,1007.8,145.344
2515,4/15/2021 19:00,15.4,22,1008.4,145.664
2516,4/15/2021 20:00,13.9,28,1008.8,148.448
2517,4/15/2021 21:00,13,32,1009.7,146.176
2518,4/15/2021 22:00,12,36,1009.9,143.968
2519,4/15/2021 23:00,10.9,40,1009.2,140.384
2520,4/16/2021 0:00,11.2,37,1009.3,131.264
2521,4/16/2021 1:00,10.3,45,1009.7,125.312
2522,4/16/2021 2:00,9.9,52,1009,122.528
2523,4/16/2021 3:00,9.6,58,1008.9,115.2
2524,4/16/2021 4:00,8.8,60,1008.4,111.744
2525,4/16/2021 5:00,9.4,60,1008.2,112.704
2526,4/16/2021 6:00,9.6,63,1008.9,108.32
2527,4/16/2021 7:00,10.2,63,1009.1,100.736
2528,4/16/2021 8:00,10.7,62,1008.7,92.096
2529,4/16/2021 9:00,11.2,67,1008.7,94.912
2530,4/16/2021 10:00,13.8,63,1008.8,80.48
2531,4/16/2021 11:00,15.8,61,1009.2,84.416
2532,4/16/2021 12:00,17,57,1008.8,60.32
2533,4/16/2021 13:00,17.6,50,1008.5,61.6
2534,4/16/2021 14:00,17.7,49,1008.3,98.08
2535,4/16/2021 15:00,16.7,53,1008.2,132.288
2536,4/16/2021 16:00,16,55,1007.5,159.072
2537,4/16/2021 17:00,16.1,56,1007.3,152.032
2538,4/16/2021 18:00,15.6,61,1007,149.952
2539,4/16/2021 19:00,14.9,66,1007.3,148.832
2540,4/16/2021 20:00,13.8,82,1008.2,146.72
2541,4/16/2021 21:00,13.3,87,1008.7,141.888
2542,4/16/2021 22:00,12.8,91,1009.2,137.152
2543,4/16/2021 23:00,12.5,93,1009.1,133.344
2544,4/17/2021 0:00,12.1,94,1008.9,129.472
2545,4/17/2021 1:00,11.8,94,1008.4,120.576
2546,4/17/2021 2:00,11.5,94,1007.5,118.112
2547,4/17/2021 3:00,11.3,94,1007.3,110.848
2548,4/17/2021 4:00,10.8,96,1007,111.776
2549,4/17/2021 5:00,10.2,97,1007,110.688
2550,4/17/2021 6:00,9.6,98,1006.7,109.984
2551,4/17/2021 7:00,9.9,99,1006.9,95.552
2552,4/17/2021 8:00,9.4,98,1007.3,78.144
2553,4/17/2021 9:00,11.6,89,1007.6,60.384
2554,4/17/2021 10:00,12.2,53,1008.3,15.968
2555,4/17/2021 11:00,13.9,38,1008.5,0.224
2556,4/17/2021 12:00,14.5,20,1008.5,2.016
2557,4/17/2021 13:00,15.8,18,1007.3,7.68
2558,4/17/2021 14:00,16.1,26,1006.8,0
2559,4/17/2021 15:00,14.7,23,1006.8,9.696
2560,4/17/2021 16:00,14.4,25,1006.7,52.992
2561,4/17/2021 17:00,12.7,33,1007.2,90.048
2562,4/17/2021 18:00,11.7,26,1007.7,109.504
2563,4/17/2021 19:00,10.3,29,1008.1,120.544
2564,4/17/2021 20:00,9.5,38,1008.8,126.88
2565,4/17/2021 21:00,9.2,41,1009.4,133.984
2566,4/17/2021 22:00,8.6,51,1009.8,130.88
2567,4/17/2021 23:00,7.9,55,1009.7,131.04
2568,4/18/2021 0:00,8,54,1009.7,127.424
2569,4/18/2021 1:00,7.8,55,1009.3,122.496
2570,4/18/2021 2:00,8.1,60,1008.8,122.464
2571,4/18/2021 3:00,8.5,61,1008.8,115.552
2572,4/18/2021 4:00,8.1,64,1009,112.672
2573,4/18/2021 5:00,8.3,64,1009.4,111.552
2574,4/18/2021 6:00,8.3,65,1009.7,108.896
2575,4/18/2021 7:00,8.5,64,1010.4,92.704
2576,4/18/2021 8:00,9.4,59,1010.8,48.576
2577,4/18/2021 9:00,11.1,44,1010.9,17.888
2578,4/18/2021 10:00,12,39,1010.8,5.216
2579,4/18/2021 11:00,13.4,35,1010.5,0
2580,4/18/2021 12:00,13.6,33,1009.8,0
2581,4/18/2021 13:00,15.2,32,1009.5,0
2582,4/18/2021 14:00,15.5,31,1008.7,0
2583,4/18/2021 15:00,15.3,28,1008.3,7.264
2584,4/18/2021 16:00,15.2,24,1008.1,49.536
2585,4/18/2021 17:00,14.7,27,1008.3,84.576
2586,4/18/2021 18:00,13.6,35,1009,112.928
2587,4/18/2021 19:00,11.4,42,1009.5,127.104
2588,4/18/2021 20:00,10.2,53,1010.2,137.952
2589,4/18/2021 21:00,9.6,57,1010.9,138.272
2590,4/18/2021 22:00,8.5,67,1011.4,138.176
2591,4/18/2021 23:00,8.8,65,1010.9,134.4
2592,4/19/2021 0:00,7.8,72,1010.9,126.72
2593,4/19/2021 1:00,7.2,79,1010.7,122.112
2594,4/19/2021 2:00,7.1,79,1010.4,121.568
2595,4/19/2021 3:00,6.1,83,1011,119.424
2596,4/19/2021 4:00,5.7,87,1010.8,119.744
2597,4/19/2021 5:00,5.3,89,1010.7,121.376
2598,4/19/2021 6:00,5.1,90,1010.8,118.336
2599,4/19/2021 7:00,4.9,91,1011.2,102.08
2600,4/19/2021 8:00,7.5,80,1011.2,68.32
2601,4/19/2021 9:00,9.9,66,1011.2,37.44
2602,4/19/2021 10:00,12.6,51,1011.7,39.68
2603,4/19/2021 11:00,15,39,1011.4,33.888
2604,4/19/2021 12:00,18.5,37,1010.6,19.712
2605,4/19/2021 13:00,19.2,22,1009.9,21.952
2606,4/19/2021 14:00,20.3,18,1009.3,33.664
2607,4/19/2021 15:00,20.2,19,1008.7,57.92
2608,4/19/2021 16:00,20.4,19,1008.4,88.576
2609,4/19/2021 17:00,19.9,20,1008.5,115.552
2610,4/19/2021 18:00,18.4,23,1009.1,134.368
2611,4/19/2021 19:00,16.3,25,1009.6,138.688
2612,4/19/2021 20:00,14.7,36,1010.4,146.112
2613,4/19/2021 21:00,13.1,46,1011.1,151.232
2614,4/19/2021 22:00,12.4,52,1011,147.68
2615,4/19/2021 23:00,11.8,57,1011.1,144.768
2616,4/20/2021 0:00,10.7,63,1011.2,141.504
2617,4/20/2021 1:00,10,68,1011.3,135.904
2618,4/20/2021 2:00,9,74,1011.3,129.408
2619,4/20/2021 3:00,8.9,75,1011.5,119.936
2620,4/20/2021 4:00,8.2,76,1011.5,117.312
2621,4/20/2021 5:00,7.7,75,1011.6,115.232
2622,4/20/2021 6:00,6.4,85,1012.3,112.544
2623,4/20/2021 7:00,7.2,82,1012.9,108.736
2624,4/20/2021 8:00,9.2,73,1013.3,63.168
2625,4/20/2021 9:00,12.6,58,1013.2,41.92
2626,4/20/2021 10:00,17.1,38,1013.2,36.512
2627,4/20/2021 11:00,19.7,25,1012.7,34.912
2628,4/20/2021 12:00,21.6,28,1012.5,24.672
2629,4/20/2021 13:00,22.5,24,1011.8,28.416
2630,4/20/2021 14:00,24.3,19,1010.9,36
2631,4/20/2021 15:00,25.3,17,1010.3,57.376
2632,4/20/2021 16:00,25.6,19,1009.9,93.024
2633,4/20/2021 17:00,24.1,24,1010.1,115.648
2634,4/20/2021 18:00,22.2,28,1010.4,139.264
2635,4/20/2021 19:00,19.4,36,1011.2,129.152
2636,4/20/2021 20:00,17.3,39,1012.3,135.008
2637,4/20/2021 21:00,15.9,47,1013,136.096
2638,4/20/2021 22:00,15,49,1013.6,127.936
2639,4/20/2021 23:00,14.8,48,1013.4,127.168
2640,4/21/2021 0:00,13.9,53,1013.7,121.92
2641,4/21/2021 1:00,13.9,53,1013.5,113.984
2642,4/21/2021 2:00,13.6,56,1013.4,113.376
2643,4/21/2021 3:00,13.2,59,1013.2,108.16
2644,4/21/2021 4:00,13,65,1013.3,108.352
2645,4/21/2021 5:00,12.5,70,1012.8,107.808
2646,4/21/2021 6:00,11.5,78,1013,106.72
2647,4/21/2021 7:00,12,76,1013.6,93.312
2648,4/21/2021 8:00,14.5,64,1014,55.072
2649,4/21/2021 9:00,18.1,47,1014.3,39.392
2650,4/21/2021 10:00,20.1,36,1014.3,33.44
2651,4/21/2021 11:00,22.3,30,1013.8,21.6
2652,4/21/2021 12:00,25,27,1013.2,17.792
2653,4/21/2021 13:00,25.8,22,1012.4,45.088
2654,4/21/2021 14:00,26,18,1011.9,73.92
2655,4/21/2021 15:00,24.8,19,1011.7,98.016
2656,4/21/2021 16:00,23.9,16,1011.2,122.688
2657,4/21/2021 17:00,24,15,1011.2,133.504
2658,4/21/2021 18:00,23,13,1011.3,131.392
2659,4/21/2021 19:00,22.2,14,1011.6,129.152
2660,4/21/2021 20:00,21.5,16,1012.3,134.048
2661,4/21/2021 21:00,20.2,25,1012.9,131.36
2662,4/21/2021 22:00,19.7,29,1013.1,125.76
2663,4/21/2021 23:00,18.5,35,1013.1,122.752
2664,4/22/2021 0:00,18.1,35,1012.8,117.056
2665,4/22/2021 1:00,18.1,33,1012.5,111.712
2666,4/22/2021 2:00,17.5,40,1012.2,110.688
2667,4/22/2021 3:00,16.2,47,1011.5,105.696
2668,4/22/2021 4:00,16.6,43,1011.5,106.272
2669,4/22/2021 5:00,16.7,44,1011.2,104.32
2670,4/22/2021 6:00,16,47,1011,101.92
2671,4/22/2021 7:00,16.5,46,1011.4,91.616
2672,4/22/2021 8:00,18,45,1011.5,70.4
2673,4/22/2021 9:00,19.6,43,1011.6,55.84
2674,4/22/2021 10:00,20.6,38,1011.7,83.424
2675,4/22/2021 11:00,22.3,30,1011,71.136
2676,4/22/2021 12:00,23.1,26,1010.2,69.664
2677,4/22/2021 13:00,22.9,27,1010,84.384
2678,4/22/2021 14:00,22.4,24,1009.2,103.232
2679,4/22/2021 15:00,22.8,21,1008,112.448
2680,4/22/2021 16:00,22.9,24,1007.7,112.768
2681,4/22/2021 17:00,22.1,25,1008.2,135.04
2682,4/22/2021 18:00,21.8,28,1008.4,135.904
2683,4/22/2021 19:00,20.8,31,1008.8,126.528
2684,4/22/2021 20:00,20.4,32,1009.3,123.168
2685,4/22/2021 21:00,20,35,1009.4,119.328
2686,4/22/2021 22:00,20.6,26,1009.1,120
2687,4/22/2021 23:00,19,40,1008.9,114.016
2688,4/23/2021 0:00,18.1,45,1008.8,109.856
2689,4/23/2021 1:00,19.2,35,1008.4,110.016
2690,4/23/2021 2:00,18.8,36,1007.7,110.08
2691,4/23/2021 3:00,18.8,36,1008.4,103.904
2692,4/23/2021 4:00,19,34,1008.2,102.656
2693,4/23/2021 5:00,18.4,37,1008.1,102.912
2694,4/23/2021 6:00,19.2,31,1007.7,100.416
2695,4/23/2021 7:00,19,33,1007.3,87.232
2696,4/23/2021 8:00,19.6,35,1007.4,61.888
2697,4/23/2021 9:00,21.8,32,1007.5,42.176
2698,4/23/2021 10:00,23.8,25,1007.3,4.544
2699,4/23/2021 11:00,25.1,19,1007.4,21.504
2700,4/23/2021 12:00,25.3,19,1007.4,9.312
2701,4/23/2021 13:00,26,17,1007.3,11.936
2702,4/23/2021 14:00,24.6,20,1007.3,43.008
2703,4/23/2021 15:00,24.7,22,1007,53.472
2704,4/23/2021 16:00,24.7,18,1006.7,69.952
2705,4/23/2021 17:00,24.3,20,1007,104.736
2706,4/23/2021 18:00,23.4,21,1007.6,115.136
2707,4/23/2021 19:00,21.9,23,1007.8,120.256
2708,4/23/2021 20:00,20.8,31,1008.8,122.912
2709,4/23/2021 21:00,19.9,35,1009.6,120.576
2710,4/23/2021 22:00,18.8,36,1009.9,118.56
2711,4/23/2021 23:00,17.6,38,1010.2,117.312
2712,4/24/2021 0:00,17.4,31,1010,118.848
2713,4/24/2021 1:00,16.3,32,1009.9,110.496
2714,4/24/2021 2:00,15,35,1009.4,110.848
2715,4/24/2021 3:00,15.2,33,1009.6,108.032
2716,4/24/2021 4:00,14.6,33,1010.1,106.304
2717,4/24/2021 5:00,14.6,32,1010.1,103.52
2718,4/24/2021 6:00,13.6,36,1010.7,99.968
2719,4/24/2021 7:00,14.9,36,1011.1,73.44
2720,4/24/2021 8:00,16.9,35,1011.7,30.432
2721,4/24/2021 9:00,17.7,35,1011.9,4.576
2722,4/24/2021 10:00,20.2,34,1011.9,8.096
2723,4/24/2021 11:00,21.7,34,1011.6,0.032
2724,4/24/2021 12:00,23.9,30,1010.7,0
2725,4/24/2021 13:00,25.6,31,1009.9,0
2726,4/24/2021 14:00,25.4,24,1009.5,4.32
2727,4/24/2021 15:00,25.9,25,1008.9,20.608
2728,4/24/2021 16:00,24.8,28,1008.8,44.896
2729,4/24/2021 17:00,21.9,31,1009.3,75.776
2730,4/24/2021 18:00,21,33,1009.1,99.68
2731,4/24/2021 19:00,19.8,36,1009.5,112.096
2732,4/24/2021 20:00,18.5,38,1010,120.16
2733,4/24/2021 21:00,19.4,34,1010.6,117.504
2734,4/24/2021 22:00,18.7,35,1010.9,116.256
2735,4/24/2021 23:00,17.2,38,1010.6,118.4
2736,4/25/2021 0:00,15.8,42,1010.5,116.416
2737,4/25/2021 1:00,16.4,42,1010.5,111.968
2738,4/25/2021 2:00,16,46,1010,111.456
2739,4/25/2021 3:00,14.8,50,1010,105.76
2740,4/25/2021 4:00,14.1,54,1010.1,106.112
2741,4/25/2021 5:00,13.6,57,1009.7,105.568
2742,4/25/2021 6:00,13.1,60,1010.2,103.36
2743,4/25/2021 7:00,13.2,64,1010.7,75.584
2744,4/25/2021 8:00,15.7,56,1010.9,35.872
2745,4/25/2021 9:00,18.5,46,1011.1,7.072
2746,4/25/2021 10:00,20.2,38,1010.7,0.16
2747,4/25/2021 11:00,22.2,40,1010.4,0
2748,4/25/2021 12:00,22.3,32,1009.7,0
2749,4/25/2021 13:00,24.8,32,1009.2,0
2750,4/25/2021 14:00,25.7,30,1008.6,0.096
2751,4/25/2021 15:00,24.2,32,1008,51.008
2752,4/25/2021 16:00,21.9,45,1008.5,96.256
2753,4/25/2021 17:00,20.3,49,1009.2,105.888
2754,4/25/2021 18:00,19.3,50,1010,122.528
2755,4/25/2021 19:00,18.3,54,1010.9,116.064
2756,4/25/2021 20:00,17.2,56,1011.3,117.888
2757,4/25/2021 21:00,15.9,63,1012,122.304
2758,4/25/2021 22:00,15.5,66,1012.7,112.16
2759,4/25/2021 23:00,14.9,71,1013,113.056
2760,4/26/2021 0:00,14.4,76,1013.1,115.072
2761,4/26/2021 1:00,14.1,76,1013.1,109.376
2762,4/26/2021 2:00,13.6,80,1012.7,109.184
2763,4/26/2021 3:00,12.9,84,1012.6,105.152
